Optimizer,Split,Horizon,MSE,RMSE,MAE,R2,Pearson,Variance,StdDev,TargetVariance,TargetStdDev,D_latent,H_cell,CDI,SDI,TrainTimeSec,FinalTrainLoss,Fold_N_TOP_GENES,Fold_GENE_EMB_DIM,MSE_std,RMSE_std,MAE_std,R2_std,Pearson_std,Variance_std,StdDev_std,TargetVariance_std,TargetStdDev_std,D_latent_std,H_cell_std,CDI_std,SDI_std,Fold_N_TOP_GENES_std,Fold_GENE_EMB_DIM_std
Adam,Test,1,0.0446786337798717,0.18686143330302135,0.1365517273574483,0.7792313309510549,0.8962516995587515,0.042946245164482616,0.18361101762044663,0.5407477617263794,0.7350823879241943,11.428422927856445,0.7468016709626448,2.711395597457886,0.9847746640238474,12.786079168319702,0.009134908339735844,2000.0,500.0,0.10555304359684888,0.09881937077663917,0.0686517796623989,0.08185456482842492,0.03845300977435754,0.10009240246020912,0.09610859322805229,0.029688846581597306,0.020045188738732782,0.34928021650480623,0.047449834463680174,0.0956220469967841,0.016216260359934405,0.0,0.0
Adam,Test,3,0.5460083114837899,0.5839475580383727,0.4641393220716832,-1.0017335714779647,0.08999611806345822,0.47739348753994587,0.545834319924607,0.5403941631317138,0.7348421692848206,11.400789070129395,0.7478766051588145,2.70888237953186,1.6426004760611175,23.68020987510681,0.011613069683065504,2000.0,500.0,2.4634079180992354,0.45287303956018615,0.3699429596869812,0.8132210937784846,0.30860929342996635,2.205381773215702,0.42370837753579593,0.029674885389086286,0.020032413434670687,0.3555378108393542,0.04537093524093525,0.09640478436820404,0.02566794298208789,0.0,0.0
Adam,Test,5,0.17367808354835884,0.3444599946041113,0.26173266071314905,0.24524281242314508,0.6882963325074473,0.1610147679962364,0.33218169122934343,0.5393337488174439,0.7341180324554444,11.351876831054687,0.75108829782592,2.7035522937774656,2.093549273000036,36.11816034317017,0.015989052382114257,2000.0,500.0,0.6309614636493984,0.23462093409954,0.18193088420842723,0.3763548699831261,0.14333344057010286,0.5823920085736995,0.22514433138951662,0.029826592502096804,0.02011489475907584,0.3930696044769699,0.04685926767456441,0.10180434659554573,0.03279577219754002,0.0,0.0
Adam,Test,10,0.10342308861440888,0.27135678499992777,0.2028929278254509,0.49190271347176795,0.8149228925088481,0.09339497774474177,0.25867587012403154,0.5363615989685059,0.7320785522460938,11.241281509399414,0.7460698984985792,2.6761375427246095,2.8988949485930715,67.53943576812745,0.020065601752622206,2000.0,500.0,0.3311621883652285,0.17262754771297065,0.13018835468378884,0.3405900781135218,0.11046927741721423,0.30431264005716235,0.16276412657837627,0.030492070453443515,0.020561401435772574,0.5064771698892866,0.04292389742562354,0.13449528933984464,0.057749120469796106,0.0,0.0
Adam,Test,20,0.35815266990632405,0.4901134707774711,0.38037425773400885,-0.9970924156319861,0.5002946421670139,0.2509902539637451,0.42259473967785927,0.543481421470642,0.7369131326675415,11.174761962890624,0.7424740657596137,2.5979073524475096,4.0003742844331915,129.6619017124176,0.04597798298054214,2000.0,500.0,0.9478052468371574,0.3434934138597225,0.28161715646695984,2.82228602367505,0.32172629711152056,0.7005233473187209,0.26913257715691236,0.031002722118428024,0.02099124757800345,0.519665833343508,0.038143143473307155,0.25270030374787056,0.1566965249138064,0.0,0.0
Adam,Train,1,0.009009652460980065,0.09179915432318013,0.07287602459683137,0.9529103989460889,0.9767361912742303,0.00875696007034504,0.09059867993289349,0.6794537305831909,0.8240599870681763,12.406536293029784,0.6991711780900554,2.244592046737671,0.940996919383952,12.786079168319702,0.009134908339735844,2000.0,500.0,0.008231582125993717,0.024141173834084588,0.019005243191268537,0.02036863231675412,0.010315368290960213,0.007809922217201453,0.023431913964659445,0.03242059724781289,0.019467741975663973,0.34024541360232263,0.036702248823196525,0.10509608604551662,0.015687224379458086,0.0,0.0
Adam,Train,3,0.6232711340004907,0.6314597050803673,0.49719965263908983,-0.8872514554799772,0.08867460982996507,0.5548512203538535,0.5951543189555991,0.6794238686561584,0.8240414023399353,12.386098861694336,0.695049620767498,2.2465583801269533,1.5541519922052103,23.68020987510681,0.011613069683065504,2000.0,500.0,2.6189517967728584,0.4739386672299655,0.3820910265820713,0.7167315471023443,0.29394655813856213,2.3527680864393314,0.4480192751903268,0.03245594747617435,0.01948795262175583,0.3535943394922322,0.03829488283147328,0.10535529953139382,0.026527285247525467,0.0,0.0
Adam,Train,5,0.18251065983199605,0.35253949430337306,0.26788533979771184,0.36610898221240323,0.7182654462804811,0.17021529666568133,0.34072093876553516,0.6787854194641113,0.8236500501632691,12.351196479797363,0.7000959935904868,2.2458961486816404,1.978461833260289,36.11816034317017,0.015989052382114257,2000.0,500.0,0.6793841622098522,0.24134914065166221,0.187904372694371,0.3089326361946849,0.1327370585771363,0.6422701511537816,0.23269244368959527,0.03272175027063927,0.019651446842301593,0.38361200082008645,0.03770945792363914,0.10564042132955552,0.030688241163809405,0.0,0.0
Adam,Train,10,0.08987609084987758,0.2525831300126493,0.1928356740404578,0.6356688427457623,0.8580831043606559,0.07999919925323304,0.23908776018549413,0.6758492827415467,0.8218366622924804,12.245611000061036,0.6949156828438866,2.238765335083008,2.7396227750502575,67.53943576812745,0.020065601752622206,2000.0,500.0,0.3326100025014515,0.16151806061251966,0.12508707594332344,0.2769523730811941,0.10541180631344198,0.306248633276254,0.1511462900220441,0.034622223907567994,0.020831823544498803,0.504614939345933,0.038407992423074945,0.10602468612206743,0.042756646791068595,0.0,0.0
Adam,Train,20,0.41556482697526614,0.5297820399618693,0.4111553279617253,-0.8965903565462898,0.49644867837678497,0.29192856065928935,0.4576546019257284,0.6778172373771667,0.823058259487152,12.156589698791503,0.6931263532231069,2.2147363662719726,3.8047104093970328,129.6619017124176,0.04597798298054214,2000.0,500.0,1.061250722517032,0.3673536962967758,0.3060169968353008,2.730666858574283,0.32571787120781837,0.8129860566385317,0.28725108040228275,0.03298463164061772,0.019811543901232007,0.5863969442076878,0.036038508783487126,0.12181374547744303,0.08939120410851786,0.0,0.0
